Longitude,Latitude,Elevation
80,92,110
123,118,90
127,106,163
108,69,117
92,103,50
81,120,79
114,117,40
102,118,128
101,116,83
104,107,114
114,43,134
118,70,136
86,41,140
119,63,133
97,75,67
119,63,112
123,111,48
90,63,167
81,77,84
125,81,110
77,49,175
101,116,56
86,34,167
91,115,150
91,74,82
116,53,65
112,119,139
107,82,63
93,51,54
116,80,123
126,118,36
119,63,117
92,72,173
84,104,110
112,119,29
116,53,130
101,101,54
116,97,120
94,69,150
130,114,48
92,103,114
114,117,83
123,117,159
85,87,81
114,117,122
129,56,171
77,47,76
125,87,78
82,40,123
119,63,85
123,111,35
102,118,89
79,69,92
85,62,86
94,69,44
93,51,30
114,87,94
85,85,49
91,74,170
123,117,71
90,47,62
128,89,49
78,31,69
76,103,80
104,60,118
105,68,138
107,108,120
89,113,60
105,68,98
78,45,108
116,97,60
107,108,157
112,119,63
81,114,62
108,69,165
118,91,126
130,114,21
116,80,95
98,84,24
78,31,179
116,27,123
89,113,96
79,69,96
119,63,147
83,117,25
107,108,168
96,68,157
79,83,56
120,96,74
81,114,34
89,71,61
129,56,124
91,115,44
91,115,134
85,64,94
129,35,54
109,47,132
114,117,177
115,98,154
91,74,55
95,46,22
81,77,134
76,27,136
128,82,118
84,104,129
91,74,106
128,89,96
102,118,80
83,117,135
78,99,73
97,75,60
124,84,96
114,93,124
78,45,139
118,70,163
123,118,33
93,28,91
125,87,168
97,28,147
86,34,175
109,80,100
85,38,45
124,84,131
81,109,88
114,93,109
121,107,42
125,45,46
96,68,33
107,108,134
116,80,157
130,114,36
90,47,174
78,37,155
86,41,102
78,99,30
120,96,66
114,43,35
81,114,165
128,89,74
103,42,72
93,51,93
115,40,55
107,82,95
107,108,134
129,35,43
96,47,82
112,119,120
115,98,164
128,85,52
81,120,50
85,64,104
85,38,99
81,109,179
86,90,169
109,80,27
94,69,166
116,53,128
85,38,167
94,69,119
84,104,64
83,71,149
84,104,179
107,82,103
76,35,115
91,115,38
109,47,95
118,70,124
112,119,37
78,31,131
115,98,25
115,40,99
81,114,84
93,51,112
78,45,136
76,89,45
92,72,96
81,114,98
78,31,52
92,61,56
97,28,55
91,115,29
116,97,125
76,89,46
107,48,60
112,119,80
116,27,28
90,47,156
96,35,41
121,107,33
79,69,91
107,48,36
98,84,122
105,68,54
89,113,47
98,84,98
85,85,87
125,81,76
92,61,136
93,51,133
77,47,163
90,47,134
124,84,74
128,85,57
123,111,77
127,106,111
92,61,79
77,47,105
85,62,151
79,69,161
91,74,43
126,118,92
105,68,45
98,80,84
77,49,30
125,87,154
116,94,108
116,53,66
125,81,143
124,84,55
76,35,76
92,61,88
123,117,68
115,40,169
129,56,49
77,47,157
85,85,36
115,98,93
91,115,138
90,47,44
109,47,67
93,28,72
123,111,142
120,96,158
90,47,113
76,103,57
120,96,79
81,77,163
83,117,114
128,82,43
126,118,28
115,98,21
85,38,123
107,82,137
76,103,154
93,51,24
125,81,169
125,81,155
121,107,140
92,61,65
114,93,22
116,94,136
116,80,102
101,116,139
100,45,49
119,63,174
128,82,163
92,103,176
100,45,134
98,80,128
102,118,85
93,58,136
108,69,145
98,80,26
128,82,62
127,48,111
103,42,105
107,108,157
78,45,172
76,89,138
118,70,68
116,27,112
128,89,78
93,58,139
129,35,108
96,35,89
95,46,31
90,47,65
81,114,89
89,113,139
76,27,59
114,93,139
115,40,58
114,93,128
108,69,155
93,28,107
93,58,104
107,82,86
96,68,41
109,47,95
76,27,113
104,60,167
97,75,53
128,82,59
115,40,155
125,87,169
82,40,55
112,119,142
77,47,127
93,51,95
80,92,34
105,68,78
86,90,120
119,63,121
125,87,25
115,98,62
79,69,30
116,97,158
102,118,51
100,45,28
128,85,163
90,47,137
92,72,153
125,87,98
95,46,114
92,61,86
89,71,51
116,94,71
82,40,52
76,35,150
118,91,126
85,87,87
129,35,53
81,77,58
77,47,174
92,103,98
95,46,158
85,104,121
116,27,70
107,48,154
119,63,125
100,45,58
108,69,107
119,63,65
96,47,119
101,101,59
90,47,95
107,108,121
129,35,71
115,98,53
115,98,55
85,64,127
81,77,135
86,41,27
114,93,28
101,48,56
76,35,31
85,64,176
125,87,67
90,63,87
96,35,167
120,96,90
86,90,46
89,113,111
123,117,154
95,46,112
91,115,21
108,69,165
78,45,41
107,48,145
96,47,116
93,51,80
123,118,61
79,83,23
85,104,142
101,101,50
121,107,87
112,119,127
84,104,99
118,91,173
80,92,111
86,34,131
83,117,35
100,45,88
78,31,25
93,28,134
81,114,107
128,82,67
81,109,112
91,74,115
107,48,20
104,60,168
121,107,53
85,87,166
85,87,174
94,69,157
104,60,58
86,34,26
86,90,151
85,87,75
128,82,67
101,48,168
100,45,118
116,53,165
81,109,28
115,98,155
123,118,93
126,118,115
109,47,75
129,35,122
93,51,123
81,114,150
128,85,89
79,83,62
116,80,24
85,38,137
115,98,132
114,87,140
109,47,107
124,84,56
92,61,162
85,87,180
81,77,28
98,80,76
100,45,124
115,40,62
83,117,143
97,28,39
85,87,46
114,87,180
107,48,169
128,89,117
83,71,20
128,82,174
91,74,145
116,80,118
105,68,54
93,58,168
118,70,104
116,97,59
77,47,59
92,72,143
77,47,23
118,91,103
119,63,28
107,48,54
96,47,67
90,63,34
114,43,58
120,96,105
79,83,61
81,109,169
116,53,149
112,119,28
80,92,86
124,84,155
78,45,169
116,27,58
100,45,74
125,87,45
78,31,96
125,45,22
109,47,48
83,117,122
112,119,150
81,77,141
81,77,64
92,61,119
81,109,172
130,114,40
85,87,100
104,107,141
125,87,114
92,72,164
81,77,179
129,56,139
83,117,163
77,47,116
115,98,66
92,72,79
93,28,124
83,71,20
81,120,34
123,118,59
116,97,37
88,76,56
114,87,164
81,120,135
91,74,109
76,27,161
125,87,128
76,35,96
89,113,159
98,84,104
128,82,150
104,107,85
108,69,72
78,45,137
86,34,42
78,37,97
90,47,131
85,85,157
98,80,124
90,63,77
85,87,143
107,82,49
114,87,81
115,98,32
84,104,72
127,106,159
86,34,88
92,61,169
123,111,147
81,114,76
95,46,178
93,58,122
96,35,68
104,107,170
82,40,162
93,58,89
101,116,158
116,53,100
94,69,73
107,108,167
93,28,155
86,34,37
114,87,23
129,56,106
103,42,90
89,71,178
121,107,37
98,84,71
76,27,88
123,111,180
82,40,74
127,48,88
88,76,150
116,97,86
109,80,137
91,115,88
85,104,99
125,87,99
76,103,103
78,31,60
105,68,84
92,72,57
118,70,88
76,35,63
128,82,154
109,47,21
114,87,60
94,69,76
78,99,70
125,45,57
130,114,81
97,75,80
125,81,166
126,118,99
92,103,153
83,117,180
120,96,34
107,108,169
84,104,84
118,91,105
98,80,155
84,104,78
114,87,161
78,31,24
128,82,175
104,60,36
89,71,71
79,69,115
114,43,83
97,28,152
114,87,166
81,77,149
107,108,139
124,84,128
107,48,66
95,46,89
123,118,86
78,99,136
85,87,131
127,48,115
123,118,146
92,72,130
109,80,70
95,46,130
129,35,84
90,47,92
109,80,120
128,89,26
124,84,114
85,64,43
116,80,32
78,99,97
114,93,39
82,40,27
81,114,112
93,28,142
116,97,80
123,117,28
98,80,150
123,111,102
109,47,96
114,87,161
79,69,104
101,116,20
114,93,36
109,80,109
76,89,146
101,101,105
91,74,86
84,104,125
81,109,78
91,115,32
84,104,93
102,118,166
86,41,133
85,62,27
114,87,28
115,40,57
100,45,170
85,64,146
92,61,57
76,27,149
120,96,98
93,58,136
127,106,57
109,47,154
93,51,100
78,45,117
101,101,84
97,75,101
76,35,145
85,38,55
107,82,119
95,46,82
115,40,52
80,92,55
77,47,69
83,117,27
104,107,22
127,106,139
89,71,107
109,80,73
118,91,52
86,41,26
90,63,105
109,47,42
129,56,55
97,75,22
100,45,136
82,40,141
76,35,69
86,41,76
125,87,170
92,61,128
86,41,69
79,69,67
91,115,133
116,97,117
82,40,138
123,111,166
101,116,53
114,93,39
85,104,139
115,98,165
125,81,69
85,85,174
124,84,113
115,40,94
81,109,86
95,46,95
85,87,122
85,85,20
90,63,66
90,47,92
80,92,63
77,49,117
107,82,161
95,46,163
107,82,93
107,108,76
76,27,33
93,51,178
85,64,95
114,93,127
92,72,165
109,47,24
115,40,118
101,116,145
91,74,53
126,118,144
85,38,125
97,28,161
123,117,137
78,45,132
92,103,37
105,68,65
127,48,122
105,68,105
107,48,103
93,58,108
93,28,106
123,118,176
85,38,155
101,116,108
101,116,27
79,69,151
116,94,159
119,63,174
93,28,89
98,80,30
85,104,43
86,41,91
128,82,40
85,85,89
114,87,100
92,61,92
77,49,173
85,85,98
104,107,100
95,46,53
128,82,98
78,45,90
92,72,67
98,80,51
86,34,36
116,80,20
126,118,166
77,49,137
101,48,41
123,111,83
101,101,171
86,90,23
104,107,88
127,106,45
123,111,161
80,92,43
123,111,76
119,63,72
116,97,101
127,106,32
128,82,177
121,107,36
79,69,90
115,40,110
79,83,29
79,83,102
96,35,109
129,35,139
123,111,164
114,117,140
80,92,20
96,47,129
104,107,98
102,118,179
92,72,20
76,103,132
128,85,113
114,117,58
79,83,52
129,35,27
85,85,114
81,120,132
76,35,60
105,68,89
76,27,35
103,42,90
129,35,145
114,87,139
81,109,164
108,69,103
86,90,121
92,103,69
123,111,23
116,27,165
116,80,94
96,47,178
128,85,79
101,101,119
81,120,98
107,82,93
84,104,162
123,118,65
107,108,85
89,71,172
125,87,42
98,84,151
97,28,119
98,80,34
85,85,150
96,35,53
89,113,127
81,120,46
89,113,98
129,35,25
123,111,26
80,92,109
118,91,96
100,45,168
95,46,62
125,45,24
89,113,26
77,47,41
129,56,111
126,118,93
112,119,70
93,58,76
95,46,73
123,118,151
86,41,154
96,47,70
85,87,134
79,83,73
104,60,151
84,104,41
91,74,62
79,69,161
83,117,84
116,53,91
97,28,154
125,45,37
86,90,53
78,99,57
81,77,60
96,47,150
78,31,111
85,38,49
116,27,173
125,87,63
91,115,99
76,35,148
115,98,174
98,84,147
95,46,41
128,89,166
85,104,33
96,35,178
126,118,44
125,81,55
77,47,82
104,60,85
105,68,175
81,77,139
89,71,60
101,101,29
96,47,176
86,41,21
127,106,159
81,114,141
129,56,147
83,117,89
77,49,78
93,28,108
102,118,89
93,28,117
123,117,159
93,28,134
129,35,142
93,58,40
83,71,88
81,114,162
81,120,101
130,114,78
96,47,27
96,35,31
92,72,24
115,98,31
123,117,121
115,98,108
77,47,65
77,47,155
85,38,166
107,108,169
90,47,97
79,69,66
96,68,165
130,114,158
101,101,44
120,96,121
114,43,53
82,40,103
118,91,45
118,70,50
123,111,95
98,84,90
127,48,130
100,45,40
107,108,29
88,76,160
76,103,139
82,40,32
80,92,63
86,34,174
124,84,83
85,62,72
126,118,39
114,43,142
107,82,107
101,48,167
77,47,151
89,71,94
92,61,158
81,77,137
104,107,46
81,77,81
78,37,134
116,94,48
98,80,101
114,43,48
104,60,116
79,83,133
126,118,136
125,45,33
114,87,23
119,63,145
92,61,166
116,80,57
79,69,47
89,71,89
89,71,105
126,118,149
116,80,156
77,49,41
114,43,76
130,114,48
107,48,116
78,37,172
125,81,116
78,45,164
84,104,44
77,47,35
78,45,40
85,64,135
89,113,176
78,45,174
129,56,26
104,60,174
98,80,43
94,69,71
81,77,128
115,98,95
94,69,38
81,109,174
91,74,140
76,35,130
118,91,111
107,108,74
116,53,120
125,81,135
116,27,77
107,82,40
116,97,99
78,99,122
114,87,95
85,38,37
107,48,93
92,103,129
98,84,144
96,47,139
85,62,103
114,93,112
77,47,158
119,63,96
89,113,171
130,114,39
118,91,34
96,47,74
101,48,143
109,47,25
118,70,165
109,80,53
115,40,131
78,99,165
126,118,161
109,47,69
116,80,168
100,45,127
120,96,165
100,45,25
114,93,73
128,85,52
76,27,151
123,117,140
129,56,72
85,85,144
96,47,71
129,56,134
81,120,24
96,35,123
109,80,166
77,47,110
101,116,97
92,72,175
91,115,94
80,92,27
125,81,177
78,99,32
128,85,144
79,69,173
125,45,150
93,51,44
83,71,70
97,28,109
114,87,164
118,91,75
127,106,97
90,63,31
86,90,134
85,62,136
115,98,62
79,83,120
80,92,67
89,113,151
76,103,71
78,45,25
129,35,87
101,101,44
76,103,86
80,92,113
107,82,159
116,97,78
76,35,78
109,47,68
90,63,70
112,119,51
105,68,142
79,83,37
104,60,166
78,45,81
104,60,77
81,109,113
86,90,142
105,68,158
123,118,110
86,90,172
125,87,48
120,34,25
110,34,26
87,30,42
104,59,39
110,66,95
79,43,45
115,58,125
83,38,50
91,35,125
107,59,83
114,57,103
88,46,65
85,45,128
124,66,43
84,62,160
79,70,44
117,42,172
120,35,143
109,39,129
74,51,59
93,68,75
124,32,156
128,32,119
84,64,119
117,46,40
107,32,64
109,55,42
116,69,152
123,69,65
109,59,155
118,37,39
96,27,171
102,62,143
126,68,44
113,34,176
123,40,50
113,48,121
74,42,36
113,51,47
114,60,49
95,33,73
92,50,105
88,52,136
117,30,60
95,60,44
119,46,146
79,32,92
118,60,26
84,66,41
106,60,175
114,36,110
100,62,26
83,41,178
84,54,118
103,34,125
120,61,175
125,53,137
97,27,105
124,62,84
99,52,27
77,65,62
110,27,167
124,49,170
89,39,134
90,69,149
115,41,79
88,49,91
88,27,99
98,27,74
102,59,158
113,31,124
122,41,39
114,32,152
80,67,83
116,48,48
88,50,94
118,27,59
100,58,65
84,28,39
99,47,121
104,58,157
108,28,167
121,57,110
107,31,129
116,45,103
125,68,176
103,55,168
79,60,109
120,27,94
96,34,155
84,53,130
74,58,86
118,42,75
106,29,56
74,46,85
109,41,169
118,54,162
109,44,173
74,61,41
75,59,46
88,58,155
112,70,33
108,68,47
109,43,119
129,59,68
78,66,32
118,66,33
81,44,89
82,52,177
74,41,28
77,30,136
80,68,74
128,62,91
95,27,31
86,53,77
93,51,49
103,37,135
76,47,66
89,32,32
106,62,175
74,65,91
120,65,24
95,47,167
121,67,31
115,49,133
127,30,110
79,29,78
111,49,163
118,38,149
81,61,174
125,69,76
118,29,130
97,46,140
126,70,88
112,39,145
109,70,127
75,48,30
108,34,91
104,54,35
77,69,86
93,58,113
86,68,85
100,27,32
97,59,89
129,58,107
109,49,172
104,30,96
101,54,26
106,55,121
86,59,114
92,63,28
79,65,100
84,31,158
90,59,157
85,29,117
92,69,33
109,42,156
107,48,70
97,53,68
122,65,40
84,40,80
87,37,121
118,64,124
119,65,125
114,39,66
104,66,50
90,30,133
98,46,134
94,38,77
109,30,122
113,42,169
82,59,141
107,62,179
91,58,34
103,29,137
97,61,92
120,60,42
104,46,160
104,42,74
125,33,37
91,64,166
113,57,180
92,57,55
110,65,166
100,53,107
128,69,161
90,51,85
96,66,131
108,36,146
90,27,96
112,32,109
84,32,112
83,45,81
114,37,93
96,39,121
127,43,98
95,64,86
75,61,121
124,34,87
87,48,154
89,69,152
112,34,101
118,34,28
94,37,36
90,52,163
80,49,130
98,45,124
86,49,158
123,60,125
120,64,85
105,37,50
85,69,44
124,60,72
100,40,73
98,49,87
108,63,43
83,37,52
77,32,32
119,28,71
83,54,112
128,61,64
98,35,108
124,69,146
128,34,172
129,60,127
74,43,65
87,29,137
129,38,170
111,69,99
115,36,95
112,57,31
129,61,123
108,58,141
86,47,140
89,51,123
112,67,43
124,38,28
88,32,155
102,49,30
104,31,104
116,34,159
111,66,64
97,48,93
100,60,102
126,48,30
74,54,101
123,37,63
106,35,149
98,70,51
130,34,116
97,35,96
74,62,93
127,56,108
75,37,71
123,58,166
123,62,120
126,55,64
87,68,94
122,57,105
74,49,53
110,52,161
124,59,67
117,60,62
102,70,34
116,57,174
121,30,153
113,63,133
82,36,70
88,45,84
129,30,23
102,50,71
87,52,43
126,27,107
108,51,55
116,35,40
86,66,48
94,60,165
98,33,180
118,44,152
127,53,100
80,39,38
95,44,81
95,29,146
118,65,137
129,65,114
112,60,43
117,58,159
128,52,62
83,32,106
112,66,68
78,57,95
80,61,165
121,28,52
102,48,123
121,63,27
102,27,103
99,50,29
128,29,136
90,48,65
122,69,58
105,50,30
107,57,49
101,29,133
101,59,65
88,35,138
130,27,58
76,59,30
90,36,147
105,69,27
77,36,162
100,44,73
84,69,39
83,62,107
110,40,140
110,51,60
78,42,124
89,34,176
106,37,83
76,63,66
109,33,168
95,46,171
125,70,178
74,45,58
101,45,67
88,68,146
118,50,56
96,62,97
105,54,162
93,57,98
106,51,125
79,44,89
76,68,110
99,56,139
89,30,105
90,33,119
90,63,156
112,63,172
104,62,144
121,46,165
98,30,130
109,63,55
77,34,61
79,57,68
84,38,43
90,45,58
92,49,121
122,53,63
88,38,90
100,31,169
94,31,65
115,55,111
95,66,45
112,41,60
105,56,179
107,35,62
120,41,131
74,32,64
82,62,120
100,51,57
111,59,75
82,65,131
98,51,104
121,48,155
87,56,23
92,31,134
76,29,41
112,48,119
119,66,97
105,35,134
93,32,26
89,63,65
76,35,115
130,32,132
130,56,155
98,53,48
88,28,24
91,59,77
81,59,116
75,50,154
130,45,79
77,42,118
81,41,111
111,28,133
111,41,170
127,45,174
110,48,129
110,35,79
101,34,95
98,36,43
95,52,112
119,51,161
124,35,77
98,57,75
128,46,169
108,67,90
100,41,112
100,28,123
124,56,21
84,27,29
103,50,51
117,32,179
119,56,153
128,60,112
88,42,84
122,27,70
106,49,26
96,70,168
111,34,117
118,63,75
102,32,25
87,58,167
87,55,136
107,49,37
81,34,85
95,61,110
112,43,102
74,70,69
127,69,110
115,32,20
125,47,81
115,65,178
103,60,121
117,52,158
95,67,101
93,30,63
121,29,144
76,34,92
74,39,79
109,47,113
109,54,174
87,45,70
124,50,62
101,63,108
81,48,124
104,56,116
107,28,58
95,28,131
88,37,35
102,63,117
121,27,123
130,50,172
89,49,55
124,46,172
118,35,178
104,47,78
89,41,153
109,60,33
98,52,170
80,28,167
105,68,177
75,38,72
96,48,46
125,37,153
117,36,32
120,28,62
124,42,101
84,67,179
107,50,161
74,55,153
123,47,115
100,66,23
130,29,147
77,60,36
126,30,145
110,67,124
87,53,126
105,55,99
83,52,94
91,47,126
129,53,89
123,67,40
100,36,79
96,49,128
74,52,167
85,64,144
87,42,158
120,52,121
117,61,75
90,41,92
76,66,180
99,42,95
124,57,57
97,66,171
76,36,104
125,66,151
95,63,149
82,34,34
89,58,32
107,65,108
129,50,125
87,64,129
112,61,70
97,31,180
84,35,179
83,40,53
101,28,156
86,46,136
104,64,69
75,32,133
80,40,104
102,39,121
81,37,46
